Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
SNPconfirmed|RGI|Strict|tetS,TreatmentCONV...TreatmentRWA,1.99862377811437,0.973111630278581,3.02413592595015,9.96863797204715,6.29737109078033,3.67827794983159e-10,3.00684154019941e-09,12.5721687500284
Tet|tetM_1_X92947|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,TreatmentCONV...TreatmentRWA,0.515682143380486,-0.509830004455301,1.54119429121627,7.55686747386356,1.36291507410991,0.173055855201394,0.577547854105858,-6.03722646797919
Tet|tetM_13_AM990992|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,TreatmentCONV...TreatmentRWA,0.82757666033565,-0.197935487500137,1.85308880817144,7.53860690195947,2.31248913910713,0.020847304137985,0.0836913513945196,-4.36040821414463
Tet|tetM_6_M21136|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,TreatmentCONV...TreatmentRWA,-0.479756719627982,-1.64526640237551,0.685752963119546,7.26340650998086,-1.34058267245991,0.18020144098402,0.597794001827228,-6.12153565796803
Tet|TetS|L09756|447-2372|1926|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,TreatmentCONV...TreatmentRWA,0.73454807234099,-0.290964075494796,1.76006022017678,6.32581024017883,1.83195830824163,0.0670996351425756,0.252878897067938,-5.23895650937218
Tet|tetS_3_X92946|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,TreatmentCONV...TreatmentRWA,1.54325191083151,0.377742228083978,2.70876159357903,6.29778434700876,4.0787837341367,4.69669092402765e-05,0.000247806359229649,1.28669756489777
SNPconfirmed|RGI|Strict|tet(C),TreatmentCONV...TreatmentRWA,-0.977297409832436,-2.00280955766822,0.0482147380033511,6.25966992688645,-3.07932114246121,0.00210167138123564,0.00954365528856183,-2.42077659333216
SNPconfirmed|RGI|Strict|tet(H),TreatmentCONV...TreatmentRWA,5.89243342087787,4.86692127304209,6.91794556871366,6.06199654824799,15.1625165287997,2.37171104941045e-49,3.28481980343348e-47,106.944806532454
Tet|tetS_1_DQ377340|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,TreatmentCONV...TreatmentRWA,1.50695650571243,0.481444357876646,2.53246865354822,5.63041151167909,3.62756771934695,0.000292951775057677,0.00144906503019601,-0.355833676801146
Tet|tetM_9_X56353|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,TreatmentCONV...TreatmentRWA,0.978858689924406,-0.0466534579113804,2.00437083776019,5.48716310095285,2.21725168698723,0.0267129431268621,0.104957237533912,-4.3765842180119
1268|AB976602.1|AB976602|betalactams|Class_A_betalactamases|CTX,TreatmentCONV...TreatmentRWA,1.90851289797557,1.06126380341777,2.75576199253337,5.15743387273905,4.41756799387395,1.04909592836082e-05,6.11788572959891e-05,2.81846216901174
SNPconfirmed|RGI|Strict|CRP,TreatmentCONV...TreatmentRWA,3.83399903875339,2.8084868909176,4.85951118658918,4.88724333919885,9.74134600546806,5.83283621254211e-22,1.90081838926372e-20,40.0732521735242
SNPconfirmed|RGI|Strict|tetW,TreatmentCONV...TreatmentRWA,-0.36617451552222,-1.39168666335801,0.659337632313567,4.71521321480317,-1.06497754356078,0.287008907330466,0.888284551179209,-6.48976479647849
SNPconfirmed|RGI|Strict|APH(3)-Ib,TreatmentCONV...TreatmentRWA,-0.851842897451645,-1.87735504528743,0.173669250384142,4.15387987236723,-2.06149515252774,0.0393790358603334,0.152559341724648,-4.76806204900579
SNPconfirmed|RGI|Strict|AAC(6)-Ib7,TreatmentCONV...TreatmentRWA,2.09494271358804,-459.224311715967,463.414197143143,4.13873597524327,5.67160671192484,1.61078708695007e-08,1.20591357590586e-07,8.96596541479274
SNPconfirmed|RGI|Strict|APH(6)-Id,TreatmentCONV...TreatmentRWA,-1.02236842968076,-2.0545496566824,0.00981279732087037,4.02574564301938,-2.33619525866213,0.0195749958757013,0.0791572825922521,-4.11713833355325
SNPconfirmed|RGI|Strict|lmrD,TreatmentCONV...TreatmentRWA,5.16098773169719,4.1354755838614,6.18649987953297,3.61762188864277,11.099844001965,7.40068324572397e-28,3.1538296293316e-26,54.0280687580906
SNPconfirmed|RGI|Strict|lnuA,TreatmentCONV...TreatmentRWA,-2.8574354876363,-3.88294763547208,-1.83192333980051,3.58038116000786,-6.29683802750303,3.69070802768158e-10,3.00684154019941e-09,12.79524109477
SNPconfirmed|RGI|Strict|acrB,TreatmentCONV...TreatmentRWA,1.8956783351786,1.03746047394788,2.75389619640932,3.40595551551371,4.35186643880986,1.4147864637047e-05,8.08032681332375e-05,2.540050002146
