Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
Class A betalactamases,DilutionNone...DilutionHalf,0.264684624108426,-0.508019314569806,1.03738856278666,10.1052978012215,0.699073016706887,0.489801095424018,0.809236592439682,-8.06606147738274
Multi-drug efflux pumps,DilutionNone...DilutionHalf,0.270659592365821,-2.64003805727075,3.18135724200239,8.50480991247847,0.32283703178476,0.749173401534199,0.984804709549297,-8.22816734413882
Aminoglycoside O-nucleotidyltransferases,DilutionNone...DilutionHalf,0.358399300659848,-1.36291130164866,2.07970990296835,8.03140270136675,0.963332675239111,0.342953240384234,0.651611156730044,-7.84448561323683
MDR regulator,DilutionNone...DilutionHalf,0.269490133417063,-1.30588089668675,1.84486116352088,6.78259127177888,0.349919599408133,0.729260508159866,0.984804709549297,-8.16909112077516
Sulfonamide-resistant dihydropteroate synthases,DilutionNone...DilutionHalf,-0.498230717644915,-0.698539704473918,-0.297921730815913,5.72830955585799,-1.0628013617861,0.297810959849039,0.595621919698078,-7.65770305889505
Aminoglycoside N-acetyltransferases,DilutionNone...DilutionHalf,-0.226781076648991,-0.421049065944674,-0.0325130873533081,5.72373273405669,-0.505158148056873,0.617618034283942,0.977895220949575,-8.11572153226133
Class C betalactamases,DilutionNone...DilutionHalf,0.236222969754044,-1.28683427479548,1.75928021430357,5.62864638250035,0.320270898483205,0.751561488866569,0.984804709549297,-8.1440387090252
Lincosamide efflux pump,DilutionNone...DilutionHalf,-0.398130451228218,-1.47474360025722,0.678482697800782,3.61762188864277,-0.446850224246071,0.66056263784684,0.980800219635,-7.93302611058458
Cationic antimicrobial peptide efflux pumps,DilutionNone...DilutionHalf,0.944817886107842,-3.10124689103257,4.99088266324825,2.80860399927517,1.16258276179404,0.267504950113191,0.56473267246118,-7.18921008081428
Chloramphenicol acetyltransferases,DilutionNone...DilutionHalf,-0.412402330952142,-1.64750746667597,0.822702804771686,1.73320374800336,-0.913718926052138,0.383391330836776,0.693755741514165,-7.30452066131944
Macrolide esterases,DilutionNone...DilutionHalf,-0.669692253750437,-3.4798967162221,2.14051220872122,1.56991279319744,-1.40236976637426,0.195717859000869,0.437486978943119,-6.67569744231214
Phenicol efflux pumps,DilutionNone...DilutionHalf,-2.0822165437383,-2.67548660491202,-1.48894648256457,1.40818473427515,-4.1734614184719,0.00627219909756491,0.021667596882497,-2.88030108258511
