Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
Bacilli,TreatmentCONV...TreatmentRWA,-0.222756703812145,-0.953270240747406,0.507756833123116,15.8614398576661,-0.598810709603917,0.549515343803967,0.716529333593316,-6.79683567192313
Gammaproteobacteria,TreatmentCONV...TreatmentRWA,2.34119351496198,1.61067997802672,3.07170705189725,13.3368012989852,6.29355582131773,5.82892158254323e-10,3.46820834161322e-08,12.6600186301044
Betaproteobacteria,TreatmentCONV...TreatmentRWA,-0.0669345518834632,-0.797448088818725,0.663578985051798,11.6618023801265,-0.179932302033693,0.857263837657075,0.894863128782385,-6.95853644926241
Clostridia,TreatmentCONV...TreatmentRWA,1.86112676062865,1.13061322369339,2.59164029756391,9.33533079493464,5.00304869448387,7.33748023672554e-07,1.98728220647598e-05,5.4333472981944
Alphaproteobacteria,TreatmentCONV...TreatmentRWA,0.225330217939193,-0.505183318996068,0.955843754874455,8.49360688557726,0.605728785667267,0.544914014003787,0.716529333593316,-6.79270485118456
Actinobacteria,TreatmentCONV...TreatmentRWA,-0.0409445358105334,-0.771458072745795,0.689569001124728,7.84719338581728,-0.110066391374623,0.912391933005432,0.9359882761004,-6.96858009386912
Thermoleophilia,TreatmentCONV...TreatmentRWA,0.378999425523446,-0.351514111411815,1.10951296245871,6.61947467489784,1.01881968557302,0.308681440090685,0.576637390747181,-6.46003896077119
Deltaproteobacteria,TreatmentCONV...TreatmentRWA,-0.492104039032133,-1.22261757596739,0.238409497903129,6.16870237886372,-1.32286554688963,0.186362236823501,0.482111003956449,-6.10710163981937
Acidobacteriia,TreatmentCONV...TreatmentRWA,1.43709556546817,0.680993434060903,2.19319769687543,5.48426402784397,3.73243481020319,0.00020686971208834,0.00307718696731406,-0.0388738517410694
Rubrobacteria,TreatmentCONV...TreatmentRWA,-0.866497108328059,-1.59701064526332,-0.135983571392798,5.32455871572116,-2.32930250550501,0.0201596930195367,0.126263340490782,-4.28502222662683
Bacteroidia,TreatmentCONV...TreatmentRWA,-0.872413864585919,-1.60292740152118,-0.141900327650658,5.15394203288517,-2.34520782710786,0.0193272410549792,0.126263340490782,-4.24816619682157
Gemmatimonadetes,TreatmentCONV...TreatmentRWA,-1.3219516800826,-2.07771065970669,-0.566192700458512,4.8126099478818,-3.43494121781084,0.00063178800857483,0.00835364144671164,-1.09561171313142
[Spartobacteria],TreatmentCONV...TreatmentRWA,-2.62642702234163,-3.54209645601736,-1.71075758866591,4.42679361698864,-5.63266166230909,2.68074460185188e-08,1.06336202540125e-06,8.89964189954236
Acidobacteria-6,TreatmentCONV...TreatmentRWA,-0.490149141080559,-1.37475289288307,0.394454610721951,3.65026267708219,-1.08809424474469,0.276971477394746,0.546703018856163,-6.20062802475433
Ellin6529,TreatmentCONV...TreatmentRWA,-0.598214026170689,-1.44464102454564,0.248212972204263,3.58816899337811,-1.38788706533124,0.165664304575704,0.481356695142643,-5.87671515920892
Acidimicrobiia,TreatmentCONV...TreatmentRWA,0.311736531510109,-0.537587413408352,1.16106047642857,3.55179085433556,0.720777755282294,0.471314843767364,0.679071559822176,-6.56863976715064
[Saprospirae],TreatmentCONV...TreatmentRWA,-0.100356147415444,-0.984824517957841,0.784112223126953,3.52392176549081,-0.222817203006387,0.823750327920529,0.867489283385336,-6.7608270713545
Solibacteres,TreatmentCONV...TreatmentRWA,-0.46900479985794,-1.30833958633284,0.370329986616961,3.2965627195669,-1.09730942298383,0.272927290347929,0.546703018856163,-6.24184650680672
Cytophagia,TreatmentCONV...TreatmentRWA,-0.0277107836203512,-0.838341218793461,0.782919651552759,3.02287640583103,-0.067129427913011,0.94650006165462,0.954521248617795,-6.86928252281973
Nitrospira,TreatmentCONV...TreatmentRWA,-1.05321735046976,-1.93772060336829,-0.168714097571229,2.94942735939481,-2.33832899432488,0.0196834968088455,0.126263340490782,-4.08564040581255
Gemm-1,TreatmentCONV...TreatmentRWA,-0.270170836379772,-1.19405419802899,0.653712525269443,2.9493118462271,-0.574259734180102,0.565997960989678,0.716529333593316,-6.57967375404453
Anaerolineae,TreatmentCONV...TreatmentRWA,-0.197077726721437,-0.984504187979558,0.590348734536685,2.88027735744941,-0.491489883758539,0.623251968163842,0.74916145668179,-6.78067733306175
[Chloracidobacteria],TreatmentCONV...TreatmentRWA,-1.69097440667024,-2.7174504641,-0.664498349240467,2.83095813938259,-3.23500722408969,0.00128034241306034,0.0126967289295151,-1.49382661712125
Erysipelotrichi,TreatmentCONV...TreatmentRWA,0.0222651736069501,-0.763738506730372,0.808268853944272,2.777987446567,0.0556273729448164,0.955656374551389,0.955656374551389,-6.90051550723348
iii1-8,TreatmentCONV...TreatmentRWA,-0.187352480552299,-1.16718236265037,0.792477401545771,2.49671633821547,-0.375487783398448,0.707424693468761,0.809047170367058,-6.61495299472216
Planctomycetia,TreatmentCONV...TreatmentRWA,-2.38732339055217,-3.32926306341754,-1.44538371768679,2.4549481821351,-4.97708672611952,8.34992523729405e-07,1.98728220647598e-05,5.4868925904527
DA052,TreatmentCONV...TreatmentRWA,1.01248595929584,0.088480492447925,1.93649142614375,2.33072136338109,2.15179806602754,0.0317943433877688,0.164501167962804,-4.4586611888647
[Pedosphaerae],TreatmentCONV...TreatmentRWA,-1.05284983953846,-2.03238165543853,-0.0733180236383799,2.32740440045566,-2.11074093487198,0.035189816983415,0.172549808007465,-4.49116434900303
0319-6E2,TreatmentCONV...TreatmentRWA,-0.923198429034417,-1.78916199801524,-0.0572348600535928,2.2231763113473,-2.0935458630335,0.0367014769673669,0.172549808007465,-4.64107195595711
Mollicutes,TreatmentCONV...TreatmentRWA,-0.510548992285491,-1.34996784709939,0.328869862528408,2.19854215101596,-1.19438886954257,0.232777421308482,0.5226511912398,-6.13176641828591
TK10,TreatmentCONV...TreatmentRWA,-1.2102244410451,-2.24250691873799,-0.177941963352204,2.16993064797274,-2.30226021272782,0.021647144347925,0.128800508870154,-4.02785322266564
Gemm-5,TreatmentCONV...TreatmentRWA,0.15551335774185,-0.713465233210935,1.02449194869464,2.09916968577937,0.351435529567173,0.725379668629278,0.814341326102681,-6.7417840704498
Sphingobacteriia,TreatmentCONV...TreatmentRWA,0.525966763573841,-0.50510062178932,1.557034148937,1.94065933612945,1.00174756674065,0.316851875551525,0.580082664471253,-6.14096853868598
Phycisphaerae,TreatmentCONV...TreatmentRWA,-1.98400322895163,-2.94388825142568,-1.02411820647757,1.89420601964637,-4.05891730870697,5.55330012884413e-05,0.00110140452555408,1.41158121118324
MB-A2-108,TreatmentCONV...TreatmentRWA,-0.935411281898535,-2.03147874643422,0.160656182637153,1.8860783656019,-1.67591644068795,0.0942529817016188,0.340233111204532,-5.19665847425209
Verrucomicrobiae,TreatmentCONV...TreatmentRWA,-1.48627624470896,-2.3797454789012,-0.59280701051672,1.86001258263072,-3.26668289256457,0.00114749819285634,0.0124138440863549,-1.5078844299876
Flavobacteriia,TreatmentCONV...TreatmentRWA,-1.13580660835989,-2.13736906146857,-0.134244155251219,1.81124718173637,-2.22696504455703,0.0263038614471814,0.142279977827936,-4.22275704827607
Thaumarchaeota,TreatmentCONV...TreatmentRWA,-3.61729628736376,-4.56897760739863,-2.66561496732889,1.79528599616932,-7.46413665514125,2.81414815905386e-13,3.3488363092741e-11,20.7405991678656
Coriobacteriia,TreatmentCONV...TreatmentRWA,-0.434469493557526,-1.40484641658159,0.535907429466541,1.74664341546101,-0.879236830664736,0.379609635429993,0.643784055956844,-6.31319719517643
C0119,TreatmentCONV...TreatmentRWA,-0.737376168602558,-1.76837826264236,0.293625925437247,1.65789001099059,-1.40448334763666,0.160670025934198,0.481356695142643,-5.66469814561399
Armatimonadia,TreatmentCONV...TreatmentRWA,-0.125916675335483,-1.10251815731706,0.850684806646094,1.37136396648389,-0.253193710574097,0.800201499877812,0.854772583238285,-6.65605272949352
PRR-12,TreatmentCONV...TreatmentRWA,-0.39243507931137,-1.36922836212384,0.584358203501098,1.27227236497073,-0.788954942771639,0.43043648721306,0.646917286214203,-6.38093936964972
Thermomicrobia,TreatmentCONV...TreatmentRWA,-0.782697426058871,-1.89062948029612,0.325234628178374,1.25553672087858,-1.38729181028576,0.165845584040742,0.481356695142643,-5.62010789168009
Ktedonobacteria,TreatmentCONV...TreatmentRWA,-0.263737431217801,-1.29588548374318,0.768410621307581,1.23711828913095,-0.501784010931814,0.615995568762038,0.749160908957927,-6.50943241408183
[Rhodothermi],TreatmentCONV...TreatmentRWA,0.263182625204463,-0.667172478960653,1.19353772936958,1.14778752322962,0.555514646962607,0.578740796913743,0.724948998239321,-6.58326271280757
Deinococci,TreatmentCONV...TreatmentRWA,-0.144758174510143,-1.25753656667409,0.968020217653805,1.14114498351768,-0.255459147187659,0.798452251046936,0.854772583238285,-6.52735947742566
Sva0725,TreatmentCONV...TreatmentRWA,0.21973466157062,-0.95655359545659,1.39602291859783,1.11526844065536,0.366835917841432,0.713865150323875,0.809047170367058,-6.43918825236191
Elusimicrobia,TreatmentCONV...TreatmentRWA,0.410854736385469,-0.621763979803159,1.4434734525741,1.07921061903371,0.781331529197842,0.434902377286859,0.646917286214203,-6.33268703400328
S085,TreatmentCONV...TreatmentRWA,-1.11709643772966,-2.20952237426727,-0.0246705011920518,1.07708437909211,-2.0081017215705,0.0450608145320369,0.198601367752311,-4.59947043110185
