Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
SNPconfirmed|RGI|Strict|tetM,TreatmentCONV...TreatmentRWA,0.444025091406715,-1.36350581854341,2.25155600135684,11.7190477493403,1.64172433754005,0.100733185315354,0.129645215724773,-5.94982001708394
SNPconfirmed|RGI|Strict|tetS,TreatmentCONV...TreatmentRWA,-0.0893574707281246,-0.855248203000134,0.676533261543885,9.96863797204715,-0.309336321599139,0.757083338539217,0.840377379714455,-7.17820309219017
Tet|tetM_7_FN433596|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,TreatmentCONV...TreatmentRWA,-0.904573805456506,-2.14759229685424,0.33844468594123,7.59894991330347,-2.69502355409112,0.00707057712572919,0.0105405701214696,-3.4704364333925
Tet|tetM_1_X92947|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,TreatmentCONV...TreatmentRWA,-0.192293496408544,-0.770439006088695,0.385852013271607,7.55686747386356,-0.577724873671783,0.563485473967464,0.652396091786101,-6.91920385020828
Tet|tetM_13_AM990992|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,TreatmentCONV...TreatmentRWA,-0.0566370202827855,-1.29564407200495,1.18237003143938,7.53860690195947,-0.164991445219583,0.868959840506972,0.939518782958213,-7.04080229843982
Tet|tetM_6_M21136|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,TreatmentCONV...TreatmentRWA,-0.934884898621069,-1.81873851591365,-0.0510312813284869,7.26340650998086,-2.59710957605281,0.00943888503461023,0.0138943804784545,-3.66178255061679
Tet|TetS|L09756|447-2372|1926|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,TreatmentCONV...TreatmentRWA,1.26775969543044,-0.165249857776963,2.70076924863784,6.32581024017883,3.52834109914094,0.000423321638740798,0.000711835493715925,-0.834236933422305
Tet|tetS_3_X92946|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,TreatmentCONV...TreatmentRWA,0.680645451381956,-0.758957433536338,2.12024833630025,6.29778434700876,1.8791645612838,0.060301540350018,0.0807354746392421,-5.24976830101462
SNPconfirmed|RGI|Strict|tet(C),TreatmentCONV...TreatmentRWA,-1.01291833695162,-2.07641836174333,0.05058168784008,6.25966992688645,-3.7042192860892,0.000215178096500004,0.000368410983401521,-0.451675598465894
SNPconfirmed|RGI|Strict|tet(H),TreatmentCONV...TreatmentRWA,6.54741367410707,5.40445034072771,7.69037700748642,6.06199654824799,21.1462960409968,9.91511135095073e-94,9.33672985547861e-92,215.094456749897
Tet|tetS_1_DQ377340|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,TreatmentCONV...TreatmentRWA,1.0405185685993,-0.767221594286875,2.84825873148548,5.63041151167909,2.59695009314744,0.0094432603605779,0.0138943804784545,-3.56244718754465
Tet|tetM_9_X56353|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,TreatmentCONV...TreatmentRWA,0.364935458587334,-0.171194023839661,0.90106494101433,5.48716310095285,0.943078443282222,0.345703118021597,0.418248954351611,-6.49492550877674
SNPconfirmed|RGI|Strict|sul1,TreatmentCONV...TreatmentRWA,0.0862710548014682,-1.05666744897014,1.22920955857308,5.37194426426382,0.292563334103875,0.76987255120399,0.851228946047464,-7.1627458770786
1268|AB976602.1|AB976602|betalactams|Class_A_betalactamases|CTX,TreatmentCONV...TreatmentRWA,1.60393597809741,0.855485832087416,2.35238612410741,5.15743387273905,4.20161347596873,2.71351697640743e-05,5.19707488701761e-05,1.79815383397161
SNPconfirmed|RGI|Strict|CRP,TreatmentCONV...TreatmentRWA,4.1946228077268,3.0459507686024,5.34329484685121,4.88724333919885,12.4140833214661,1.08663425417425e-34,1.15839312001594e-33,69.4387911053304
SNPconfirmed|RGI|Strict|tetW,TreatmentCONV...TreatmentRWA,-1.26547320609928,-3.07246904235203,0.541522630153476,4.71521321480317,-3.90696645171349,9.51534077940722e-05,0.000166444815491179,0.470477860280233
Tet|tetM_5_U58985|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,TreatmentCONV...TreatmentRWA,-0.287359079485366,-1.31847426962474,0.743756110654012,4.60451981193509,-0.658869680296613,0.51002096483325,0.602849048390766,-6.60261216564651
SNPconfirmed|RGI|Strict|APH(3)-Ib,TreatmentCONV...TreatmentRWA,-1.25627763787925,-2.52344907445887,0.0108937987003688,4.15387987236723,-3.79320826993462,0.000151118846186757,0.000262714301832361,0.0553411684888587
SNPconfirmed|RGI|Strict|AAC(6)-Ib7,TreatmentCONV...TreatmentRWA,1.87669529992423,0.442742802403502,3.31064779744496,4.13873597524327,5.99287606786666,2.26140326803448e-09,6.0842516497118e-09,10.7023617749762
SNPconfirmed|RGI|Strict|APH(6)-Id,TreatmentCONV...TreatmentRWA,-0.512779684975462,-1.79265767417722,0.767098304226293,4.02574564301938,-1.48293470991794,0.138177982845793,0.174654497333049,-5.95567720939984
Tet|tetM_8_X04388|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,TreatmentCONV...TreatmentRWA,-0.413903283624425,-1.38499567319932,0.557189105950471,3.7675140353371,-0.828703390639277,0.407326383453499,0.487583488667853,-6.34527641121241
SNPconfirmed|RGI|Strict|aadA17,TreatmentCONV...TreatmentRWA,-0.528588158546325,-2.19066567470308,1.13348935761043,3.73993799268289,-1.61224976119037,0.10699394514655,0.136768278298192,-5.80893681287647
