Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
Tetracycline resistance ribosomal protection proteins,TreatmentCONV...TreatmentRWA,-0.124566153954396,-2.81948378250644,2.57035147459765,13.6881317277624,-0.0944779571624303,0.925370144904374,0.925370144904374,-8.72227988442095
Class A betalactamases,TreatmentCONV...TreatmentRWA,0.373148147637941,-0.402327733412961,1.14862402868884,10.1052978012215,0.983532984069032,0.333366317271077,0.378415819605006,-8.23495754793573
Tetracycline resistance major facilitator superfamily MFS efflux pumps,TreatmentCONV...TreatmentRWA,4.09187350619351,1.55463436358228,6.62911264880474,9.93222924800232,3.29637590455478,0.00256211343895053,0.00456896381838214,-3.94744306919129
Multi-drug efflux pumps,TreatmentCONV...TreatmentRWA,2.93902441493531,1.54560084458564,4.33244798528499,8.50480991247847,4.32460066533005,0.000181519548834836,0.000363039097669672,-1.27897702508977
Aminoglycoside O-nucleotidyltransferases,TreatmentCONV...TreatmentRWA,-0.618013968799002,-1.35658077976138,0.120552842163371,8.03140270136675,-1.71034781658471,0.097730836754736,0.117277004105683,-7.28547367384671
MDR regulator,TreatmentCONV...TreatmentRWA,3.39664281955849,2.36174616263471,4.43153947648228,6.8145877551323,6.76636244348798,4.77726957885065e-07,1.37856816436067e-06,4.80235489785965
Sulfonamide-resistant dihydropteroate synthases,TreatmentCONV...TreatmentRWA,-0.39573353619119,-1.37298931303875,0.581522240656374,5.72830955585799,-0.834895566674654,0.411850579061681,0.45520327159449,-8.29044896822171
Aminoglycoside N-acetyltransferases,TreatmentCONV...TreatmentRWA,1.2609871571613,0.466548967512861,2.05542534680974,5.72373273405669,3.26617486916857,0.00311204798864778,0.00510958285306914,-4.05317780160269
Class C betalactamases,TreatmentCONV...TreatmentRWA,1.69567838504893,0.251849057417072,3.13950771268078,5.62864638250035,2.43128975776312,0.0233638195925157,0.03165420718986,-5.85450747612084
Lincosamide nucleotidyltransferases,TreatmentCONV...TreatmentRWA,-0.852354200871495,-4.96075363508482,3.25604523334183,3.82033477957007,-0.445480844326668,0.662865521265345,0.713855176747295,-8.29625172031519
Aminoglycoside efflux pumps,TreatmentCONV...TreatmentRWA,1.72146331811709,-0.245129301103371,3.68805593733756,3.68041473801017,1.83157129204835,0.0826696238467269,0.102121300045957,-6.89181751787956
Lincosamide efflux pump,TreatmentCONV...TreatmentRWA,2.56895904495841,0.637812001416626,4.5001060885002,3.61762188864277,2.81144890509452,0.0122015166077904,0.0183022749116856,-4.97367143244798
Dihydrofolate reductase,TreatmentCONV...TreatmentRWA,-1.36404834533355,-2.40654876149535,-0.321547929171739,3.55813840216066,-2.73538122589894,0.0130070537888059,0.0188378020389603,-5.2080520606148
Cationic antimicrobial peptide efflux pumps,TreatmentCONV...TreatmentRWA,3.56825562333035,1.42143646933813,5.71507477732257,2.80860399927517,3.57277968204739,0.00316307509951899,0.00510958285306914,-3.55613213114966
Macrolide resistance efflux pumps,TreatmentCONV...TreatmentRWA,-1.36589023623933,-2.39965292266096,-0.332127549817702,2.17348285984092,-2.91816371234501,0.0143636496734028,0.020109109542764,-4.77571220036455
EF-Tu inhibition,TreatmentCONV...TreatmentRWA,2.3696948082213,1.4185484684646,3.320841147978,2.09461335368807,5.29838599742938,8.18608192457013e-05,0.000180955495174708,0.182095964729557
Chloramphenicol acetyltransferases,TreatmentCONV...TreatmentRWA,-2.13362133483969,-2.87692370013662,-1.39031896954276,1.73320374800336,-6.56283339404135,0.000140458606897364,0.000294963074484465,0.50092641085306
Macrolide esterases,TreatmentCONV...TreatmentRWA,0.170584945087767,-1.93258411011268,2.27375400028821,1.56991279319744,0.177357959065044,0.862280368245954,0.883311596739758,-8.22328198518865
Phenicol efflux pumps,TreatmentCONV...TreatmentRWA,-1.01970482572442,-2.1893540230117,0.149944371562857,1.40818473427515,-2.30323876951564,0.0742209801679869,0.094463065668347,-5.77306642840658
Class D betalactamases,TreatmentCONV...TreatmentRWA,2.77309285617861,1.26017613167269,4.28600958068453,1.131678790638,4.16980112969038,0.00261083646764694,0.00456896381838214,-2.92659788298879
Lipid A modification,TreatmentCONV...TreatmentRWA,6.67548985745169,5.61825567040235,7.73272404450104,1.03793879753387,14.0976848679146,7.46007402320903e-08,2.61102590812316e-07,8.27852199601041
